465,428
466,814
467,889
467,646
468,299
468,65
469,15
469,142
470,352
470,567
471,735
471,841
472,888
472,906
472,900
473,891
473,885
474,887
474,896
474,906
475,900
475,866
476,782
477,638
477,437
478,216
479,41
479,19
479,190
480,518
480,828
480,884
481,592
481,150
482,19
482,374
482,841
483,790
483,241
484,31
484,568
484,899
485,371
485,23
485,639
486,820
486,106
487,319
487,905
488,237
488,224
488,905
489,173
489,376
489,821
490,12
491,762
491,396
492,274
492,809
493,20
494,904
494,45
495,816
495,148
496,727
496,202
496,716
496,156
496,790
496,67
497,891
497,9
497,857
498,186
498,496
499,656
499,55
500,893
501,218
502,333
502,869
502,84
503,455
503,854
504,102
504,324
505,906
506,351
506,37
506,678
507,836
507,223
508,56
508,600
509,902
509,537
509,57
510,113
510,565
511,888
511,795
512,424
512,104
513,13
513,178
514,462
514,720
515,871
516,903
517,854
517,742
518,628
518,525
517,447
517,397
517,375
518,398
518,415
518,477
518,567
518,678
518,791
518,880
518,901
519,819
519,615
520,331
521,81
521,15
522,220
522,622
522,889
522,786
523,340
523,13
524,231
524,762
524,840
525,308
525,19
525,534
525,897
526,338
526,44
527,729
527,743
528,37
528,468
529,854
529,78
530,462
531,801
531,17
532,695
532,535
533,119
533,903
534,49
535,740
535,356
535,396
535,645
535,177
536,792
537,88
538,826
538,80
539,814
540,140
541,701
542,317
543,449
543,650
544,115
545,897
545,41
546,686
547,533
547,93
547,892
548,251
548,249
549,904
549,217
549,208
550,894
550,440
550,30
551,667
552,827
552,185
553,94
553,693
554,874
555,362
556,9
557,288
558,777
559,880
559,533
560,142
561,15
561,231
562,580
562,839
562,901
563,784
563,591
564,355
564,182
564,72
565,20
566,8
566,14
566,22
567,35
567,34
568,24
568,12
569,8
570,30
570,108
569,222
569,411
569,636
569,831
569,905
569,782
569,458
569,140
571,10
572,234
573,671
574,906
574,643
575,129
576,56
577,558
577,905
578,483
578,10
579,410
579,905
580,408
581,28
582,696
582,740
583,27
583,525
583,796
584,31
584,593
584,694
585,16
586,840
586,304
587,352
588,789
589,20
590,897
591,79
592,742
593,264
593,592
593,393
593,495
593,415
594,528
594,327
594,664
594,139
595,847
595,11
595,883
596,150
596,536
597,652
597,39
597,880
598,277
599,252
600,900
601,162
602,300
603,905
604,259
605,132
606,836
606,621
607,22
608,368
608,892
609,574
609,42
610,207
610,753
610,869
610,446
611,56
611,96
612,487
612,835
613,884
614,652
614,324
615,96
615,8
615,84
615,249
617,436
618,602
619,723
620,790
621,850
622,874
623,882
624,880
625,869
626,842
627,777
628,704
629,575
631,406
632,216
633,63
634,9
635,128
636,378
636,703
636,899
637,793
638,412
638,54
639,101
639,531
639,895
639,677
640,133
640,91
641,670
641,853
642,265
643,64
644,723
644,760
644,60
645,380
645,890
645,182
646,277
646,900
647,138
648,418
648,806
648,8
649,780
650,375
651,288
651,803
652,21
653,901
654,41
655,802
655,170
656,697
656,236
656,676
656,211
656,763
657,106
657,865
657,10
657,889
658,114
659,616
660,568
660,125
660,905
661,113
662,479
662,785
663,16
664,596
665,745
665,22
666,508
667,865
668,175
668,165
669,817
669,683
670,69
671,205
671,793
672,811
672,278
672,8
673,329
673,791
674,880
675,557
675,163
675,8
676,139
676,466
677,751
677,894
678,879
679,753
679,583
679,440
679,279
679,182
679,119
679,84
680,852
683,846
688,825
696,781
705,707
714,591
722,443
722,268
719,105
714,12
710,51
705,253
699,575
693,842
692,885
697,615
700,200
699,7
698,277
695,761
694,866
698,408
698,10
697,332
695,874
697,638
699,40
699,322
697,900
699,428
699,32
697,739
699,668
700,7
699,674
700,662
701,13
700,807
701,410
701,192
700,889
701,30
700,747
701,356
701,372
702,687
702,124
701,848
702,33
702,892
703,16
702,894
702,29
701,857
702,108
703,714
703,335
702,399
703,708
704,51
704,902
705,140
704,486
704,749
704,7
704,741
705,580
706,22
706,761
705,636
705,7
704,560
705,860
706,192
707,121
707,769
706,787
706,180
705,64
705,588
706,906
707,592
708,114
708,42
708,399
707,796
707,897
708,674
709,328
709,73
708,10
708,119
710,322
710,534
710,709
712,822
712,882
712,905
712,905
713,898
713,897
713,897
713,903
713,906
714,892
715,847
715,754
714,597
714,395
715,181
716,30
716,31
716,228
716,563
716,854
716,869
718,546
718,126
718,32
718,421
718,864
719,754
719,198
719,50
719,605
718,886
718,317
718,41
719,692
720,784
720,72
719,360
719,899
720,187
720,277
720,898
720,126
720,441
720,789
721,7
721,809
721,325
721,348
721,757
722,45
722,905
722,19
722,857
722,96
723,788
724,141
724,778
724,110
724,840
724,33
725,905
725,23
724,813
724,256
725,430
725,725
725,24
724,866
724,296
724,256
725,896
725,126
725,367
725,887
725,163
725,236
725,896
726,444
726,15
726,592
726,877
727,307
727,21
727,507
728,904
728,613
728,109
728,59
729,470
729,851
729,850
730,521
731,161
732,7
733,108
733,362
733,628
733,822
733,902
734,887
734,813
734,717
734,624
734,555
734,502
734,481
734,488
734,523
733,585
733,669
733,770
733,855
732,904
732,876
734,741
734,504
734,227
734,30
735,49
735,321
735,705
736,905
736,700
736,237
737,9
737,331
737,831
737,784
737,211
739,56
739,639
739,863
739,236
739,98
739,794
739,653
740,11
740,574
739,791
739,31
740,566
740,740
740,7
741,774
741,434
741,196
741,882
741,19
742,795
742,270
742,483
742,562
742,255
743,731
743,144
744,785
744,131
744,757
744,203
745,624
745,397
745,370
745,703
745,70
745,906
746,74
746,616
746,599
746,57
747,879
747,309
747,195
748,905
748,276
748,161
748,878
749,477
749,15
749,619
749,854
750,233
750,67
750,652
750,883
751,405
752,12
752,250
752,744
752,891
752,570
752,154
752,10
752,202
753,546
753,817
754,905
754,807
755,605
755,387
755,209
755,90
755,32
756,9
756,10
756,18
756,24
756,23
756,15
758,7
758,11
758,42
758,119
758,255
758,449
761,669
764,853
764,901
764,758
764,444
765,119
765,14
765,260
765,702
765,904
766,617
766,123
766,69
767,583
767,903
767,454
767,9
768,429
768,905
768,392
768,32
768,708
768,724
769,24
769,535
769,804
770,28
770,599
770,691
770,18
771,842
771,301
771,336
771,787
771,20
772,898
772,71
772,748
772,256
772,580
772,384
772,503
771,405
771,545
771,318
771,675
771,145
771,854
771,10
772,878
772,168
773,521
773,668
774,39
774,873
774,295
775,233
775,904
775,180
775,276
775,905
776,284
776,112
776,820
776,658
777,30
777,336
777,887
777,609
778,58
778,175
778,716
779,883
779,488
779,65
779,72
779,444
780,811
781,898
782,690
782,366
783,108
783,8
784,61
784,213
785,385
785,561
785,690
786,776
786,828
787,856
787,867
787,869
788,855
789,824
789,768
789,677
790,543
791,372
791,184
791,49
791,12
792,133
792,408
792,728
792,903
793,768
793,385
793,43
793,105
793,561
794,901
794,650
794,105
795,110
795,698
795,848
796,234
796,80
796,749
796,727
797,46
797,411
797,888
797,159
798,304
798,894
798,111
798,446
798,789
799,7
799,798
799,348
799,312
799,780
800,28
800,904
800,40
801,818
801,150
801,718
801,208
801,696
801,194
801,763
801,93
801,873
800,8
800,880
801,130
801,593
801,570
801,108
802,905
802,131
802,442
802,805
802,22
802,592
803,767
803,31
803,480
804,879
805,194
805,146
806,818
806,698
807,77
807,191
808,776
808,819
808,289
809,9
809,319
809,785
810,882
810,576
810,167
810,8
811,152
811,461
810,747
810,893
811,886
811,759
812,587
812,419
812,282
813,184
814,122
815,95
815,72
816,72
817,87
817,122
818,184
819,281
819,429
819,584
819,756
820,879
820,894
820,752
820,470
821,151
821,8
821,158
822,552
822,878
822,795
823,335
823,9
823,272
823,806
824,799
824,212
824,64
825,675
825,828
826,169
826,170
826,862
827,514
827,20
827,739
828,616
828,14
828,778
829,493
829,104
830,904
831,137
831,540
831,635
831,100
832,895
833,13
833,854
834,125
834,734
834,237
835,649
835,266
835,670
835,195
835,779
835,60
835,896
836,14
836,826
837,254
838,415
840,750
840,12
841,832
842,378
842,166
843,904
843,241
844,215
844,901
844,341
845,81
845,789
845,688
845,45
846,305
846,876
846,629
847,65
847,170
847,723
847,882
848,476
848,65
848,84
848,471
849,830
850,885
850,650
851,316
851,83
851,9
852,101
852,279
852,475
853,642
854,773
855,830
856,876
856,894
857,900
858,900
858,896
859,881
860,842
860,783
861,675
862,518
862,326
863,137
864,18
864,49
865,245
865,570
865,849
865,876
866,576
866,157
866,21
866,354
867,823
867,818
868,291
868,15
869,476
869,905
869,472
869,8
870,515
870,884
870,221
871,160
871,883
872,423
872,77
872,861
873,381
873,159
873,906
873,117
874,510
874,678
874,57
875,906
875,58
876,745
876,279
877,505
877,495
877,357
877,587
878,320
878,568
879,411
879,437
880,583
880,205
880,823
880,14
880,884
881,178
881,496
881,707
882,19
882,834
882,398
882,132
883,890
883,333
883,122
884,859
885,515
885,11
885,600
886,866
886,227
887,73
887,670
888,873
888,364
888,7
889,290
889,796
890,865
890,485
890,91
891,32
891,301
891,647
892,881
892,875
893,695
893,450
893,230
893,84
893,21
894,11
894,39
895,80
895,116
895,138
896,141
896,115
897,94
897,52
897,17
898,10
898,55
899,176
899,390
899,620
900,832
900,903
900,755
901,421
902,92
903,34
904,336
904,774
905,880
906,478
906,38
907,188
907,769
908,828
908,233
909,64
909,695
909,806
910,117
910,265
910,898
911,370
911,92
912,859
912,414
913,116
913,901
914,218
914,364
915,811
915,8
916,837
917,241
917,494
917,607
917,179
917,816
918,49
919,886
919,19
920,892
921,22
922,876
923,72
924,777
925,241
925,517
926,599
927,142
928,892
928,38
929,681
930,552
930,75
930,878
931,310
931,180
931,900
932,319
932,113
933,841
933,595
934,9
934,485
935,901
936,388
936,10
937,451
938,894
939,638
940,118
940,61
941,487
942,867
943,825
944,478
944,108
944,12
945,184
945,480
945,746
946,886
947,898
948,804
948,669
948,529
948,410
949,320
949,261
949,247
949,224
950,243
950,287
951,363
951,468
951,600
951,757
951,860
951,905
951,831
952,619
953,321
953,67
953,31
953,272
954,673
954,904
954,708
954,224
955,11
955,385
955,857
955,735
956,147
956,107
957,733
957,796
958,116
958,210
959,879
959,480
960,28
961,755
962,613
963,20
963,779
964,499
965,96
965,901
966,158
967,492
967,656
968,73
969,904
970,28
970,816
971,182
972,650
972,305
972,551
972,371
972,560
973,307
973,674
973,153
973,853
974,15
974,893
975,121
975,590
976,592
976,83
976,898
977,189
978,359
978,863
979,73
979,446
980,863
980,136
981,285
981,903
982,412
983,21
983,605
984,876
985,333
985,19
986,485
986,900
987,651
987,143
988,35
988,383
988,811
989,885
989,615
990,251
990,29
991,43
991,217
991,488
992,710
994,848
996,903
998,893
999,848
1001,807
1002,745
1003,714
1003,705
1003,719
1003,754
1004,806
1004,870
1004,900
1005,897
1006,825
1007,665
1008,430
1009,180
1009,15
1010,59
1011,327
1012,696
1012,904
1012,738
1013,297
1014,8
1014,241
1015,755
1015,861
1016,353
1016,9
1017,453
1017,906
1018,456
1018,10
1019,572
1019,854
1020,143
1020,261
1021,905
1021,265
1022,205
1022,905
1022,178
1023,378
1023,822
1024,8
1025,783
1026,358
1026,319
1027,772
1028,40
1029,907
1030,15
1031,859
1031,88
1032,798
1032,123
1033,798
1034,88
1034,870
1034,20
1035,897
1036,43
1037,766
1037,329
1038,345
1039,807
1039,9
1040,811
1041,402
1042,158
1043,905
1044,233
1045,213
1045,905
1046,302
1047,109
1048,826
1049,624
1049,19
1049,373
1049,903
1050,518
1050,21
1051,282
1051,822
1052,808
1052,335
1053,9
1053,219
1054,662
1054,901
1055,774
1056,430
1056,138
1056,8
1057,94
1058,307
1058,539
1059,729
1059,847
1060,894
1062,902
1063,882
1064,856
1065,835
1066,839
1071,853
1079,877
1088,899
1099,906
1110,874
1122,775
1133,621
1143,400
1145,169
1144,21
1143,48
1142,287
1137,644
1135,890
1138,806
1143,407
1144,41
1144,122
1141,610
1139,906
1142,552
1144,43
1144,227
1141,828
1142,712
1144,71
1144,272
1143,894
1145,450
1146,30
1145,745
1146,645
1147,7
1146,720
1147,597
1148,36
1146,862
1147,297
1147,310
1146,826
1147,7
1147,858
1148,181
1148,580
1148,474
1148,325
1149,667
1149,196
1148,740
1149,171
1149,720
1150,237
1149,598
1150,421
1151,352
1150,712
